1  0.344652  -0.938731
2  -0.382076  0.924131
3  -0.608688  -0.79341
4  0.252467  0.967605
5  0.961033  0.276435
6  -0.495887  -0.868387
7  0.814174  0.580621
8  -0.363094  0.931752
9  -0.783839  0.620964
10  -0.484915  0.874561
11  -0.802354  -0.596848
12  -0.998231  0.0594587
13  -0.458125  0.888888
14  0.518187  -0.855267
15  0.281174  0.959657
16  0.0497381  0.998762
17  -0.047662  -0.998864
18  -0.539463  -0.84201
19  0.960976  0.276632
20  0.603864  0.797087
21  -0.247993  -0.968762
22  0.426769  0.904361
23  -0.996732  0.0807841
24  -0.981306  -0.192452
25  0.992763  -0.120086
26  0.851911  0.523687
27  -0.365573  -0.930783
28  -0.706648  0.707565
29  0.961717  -0.274045
30  -0.00559496  0.999984
31  0.998151  0.0607756
32  -0.176756  0.984255
33  -0.0517572  0.99866
34  -0.826782  -0.562522

