0  -2.46556  0.901209  -0.435654  6.30885
1  2.00511  -4.13635  -3.11897  1.42945
2  -6.46299  1.07813  2.11572  0.86595
3  -1.8961  0.189774  0.224689  -1.08448
4  1.16286  -2.89803  0.932463  -0.677275
5  -0.132999  3.86188  0.254858  19.8889
6  -0.655478  0.617254  31.7388  1.08044
7  -0.591422  2.72771  15.2812  -0.397213
8  -0.469594  11.4556  0.0288253  -1.39282
9  -0.965999  1.02278  0.0428218  -1.07267
10  0.679338  0.843188  1.77443  -4.13187
11  -4.86584  -3.43596  2.74195  -5.94354
12  5.12716  2.38071  0.0611489  5.1596
13  -0.338682  -0.0969929  -0.214816  -1.94895
14  1.42276  -0.892553  1.20862  0.873762
15  4.25021  3.42424  7.15128  -6.29631
16  1.30185  42.9952  -0.944716  -3.42707
17  0.965363  0.701274  2.80609  0.454429
18  1.81833  1.81582  0.0144588  11.8876
19  -0.199118  0.863518  -3.59327  -0.0523089
20  0.419676  0.204413  -0.795701  2.44217
21  -3.23652  73.9754  -3.95694  0.678017
22  -0.440472  0.268241  -0.209139  0.944589
23  0.701647  0.0177169  0.270815  -12.2398
24  -2.08775  -0.455643  0.250704  2.02338
25  0.0309555  -5.1457  2.15055  -9.11206
26  0.850527  2.87503  1.69371  0.183763
27  -17.3994  0.829067  -73.0847  -0.100453
28  0.085901  0.353864  -1.80035  1.60946
29  36.4324  0.367086  0.27345  1.54755
30  0.406529  1.27589  0.641793  9.69802
31  -4.23162  1.32518  0.0389279  0.0544966
32  -1.81101  -0.695066  -1.67186  -4.03267
33  -22.3721  0.817838  -0.105594  4.41216
34  2.97747  1.90939  -0.395568  -27.1162
35  0.478889  -0.354748  0.114219  -0.0055896
36  -0.832126  3.00287  -0.358961  -0.507131
37  12.617  0.881734  -4.68899  3.48858
38  0.482194  0.930197  0.902095  0.27086
39  0.812585  1.40789  4.80415  -0.658179
40  0.914963  -2.78931  -0.485012  -1.43293
41  0.720543  0.222681  0.239488  -1.70444
42  -29.093  -0.0126495  0.440291  0.337094
43  1.8261  -1.30948  8.58716  -12.6698
44  -2.12232  -6.30324  26.5588  0.0832794
45  -0.261842  11.2809  1.49305  0.156666
46  -0.381266  -2.0879  0.560742  0.626861
47  -2.30412  1.68918  -3.96445  0.00742048
48  -16.3601  -0.0971772  0.551118  -9.61045
49  1.30836  1.83001  3.30382  -0.146938
50  2.40178  -0.0210963  -0.109265  0.0816158
51  -1.39249  -1.48152  0.277465  0.146965
52  -0.178074  -0.497011  31.677  0.120599
53  0.853682  0.749069  3.16935  9.00442
54  0.658482  0.683549  1.67491  1.87608
55  0.40109  -1.49268  4.58528  3.8465
56  -0.059015  -0.37233  0.594028  2.38358
57  -4.03008  -0.163206  4.38908  -0.813213
58  4.47223  0.367998  -1.68518  1.4509
59  0.472352  -1.29465  -0.814822  -0.416955
60  -0.0311255  6.01805  0.424896  -3.02376
61  -0.335137  1.40801  8.69267  0.440834
62  0.0868404  2.07914  1.14267  -0.340064
63  1.23207  0.0598037  1.8126  1.05797
64  0.340803  0.432097  -8.22231  -39.0362
65  -2.70186  -0.788851  1.9027  0.814345
66  0.292985  -16.0948  -7.09577  2.82179
67  2.83734  1.54012  -0.714277  -0.722071
68  0.745027  -0.292555  0.812943  -0.518338
69  -1.07962  0.09267  -0.142578  -4.1305
70  0.613157  -1.06913  -413.231  0.684819
71  -45.1253  0.110443  24.5589  -11.9017
72  -49.3061  1.67824  -0.0959197  1.90892
73  -0.0315929  5.23326  -14.4283  -4.05806
74  7.93933  -0.232759  0.176943  4.22435
75  -0.48861  1.0008  0.867506  0.398797
76  -0.38265  1.68271  1.54738  10.1897
77  -0.5607  7.82981  3.27823  0.743827
78  -3.58183  0.363307  2.42542  3.76294
79  1.03971  1.01602  -0.28516  7.09058
80  -1.71463  -0.536211  -1.83921  -4.69717
81  -1.20528  -39.0781  6.00304  -1.44887
82  -0.405209  5.65702  -0.311347  -0.386283
83  0.286541  -0.260762  0.0671126  -1.21955
84  -1.77132  5.3976  -0.56237  -0.391803
85  38.2938  0.535698  3.22869  -20.985
86  0.14673  -1.54575  -13.8554  2.54236
87  -0.0908551  -0.245215  -1.04641  -0.60464
88  0.580173  1.86101  -1.32613  -5.35775
89  -0.699538  -0.502149  28.9056  2.83261
90  6.97498  1.80593  -0.466222  -0.330551
91  -0.153414  -1.43951  -9.43857  0.200814
92  -0.230575  -11.3578  3.01481  -1.72226
93  0.398835  6.28772  -1.5355  1.14499
94  1.92527  0.967521  -0.985679  2.16289
95  -3.37132  -0.184103  2.84775  0.0766433
96  1.67704  -0.954012  5.68147  -3.89346
97  4.59061  2.21973  -0.55348  -1.66513
98  1.44696  7.41273  -0.54144  1.96596
99  1.25259  -0.177131  0.877307  -1.2507
100  -0.523131  -0.574876  0.216674  1.7703
101  -2.65235  0.179247  0.927464  0.881432
102  0.176973  0.360437  -0.695657  1.23031
103  -1.36917  -6.91132  2.50256  -0.327221
104  -8.15755  -0.0507016  0.247778  1.70931
105  0.203538  -0.514538  0.246877  -1.80003
106  -9.46833  -1.82452  0.264511  2.77929
107  -0.900472  -1.26935  25.7647  8.80202
108  5.16481  -27.646  -2.65496  -0.347009
109  1.77318  -0.0282007  -0.327253  -0.0308524
110  2.61186  8.8879  -91.2309  -0.285332
111  1.14055  2.37394  5.16266  2.48743
112  0.397313  -2.42922  -8.61306  0.857525
113  -0.0547906  -0.328332  1.00878  0.748478
114  0.515433  -4.14706  -0.199131  1.65782
115  0.938547  -0.0050487  -4.56241  -2.09677
116  0.417613  1.90494  -6.95113  1.3078
117  0.970981  -2.7084  -1.26114  -0.392418
118  0.0835262  1.23981  -2.31852  0.16106
119  -0.312256  1.21394  3.38732  -0.277725
120  -2.46535  -0.970994  -0.123913  -0.478843
121  -52.1792  1.82732  -0.286224  -0.737971
122  0.68882  1.97834  1.89028  0.793265
123  20.0964  -0.641339  4.44264  -0.66132
124  -3.28804  0.324392  0.528697  -1.23967
125  1.19755  18.4619  -1.94159  1.32976
126  -0.184429  0.63814  -2.83057  -0.821847
127  1.33192  0.490238  0.319871  -0.680579
128  -1.97368  -0.245811  -0.31176  1.08364
129  1.29497  1.45991  -26.8771  1.00354
130  -0.274691  1.72809  -8.83733  -0.70725
131  -0.275001  -1.31992  0.0841986  0.884069
132  15.4231  0.915406  -2.25063  -0.656025
133  0.953062  1.55098  -0.338204  -12.2655
134  -0.0128182  -12.4638  0.122837  -0.847577
135  5.61736  -0.0319258  -0.293667  0.421926
136  -0.206058  0.0223615  -0.382869  -0.416175
137  -1.62138  -2.17882  0.208042  0.291449
138  -1.14197  -0.269294  -0.790075  -2.27335
139  0.901679  0.535931  -10.0991  0.568349
140  2.13137  -0.232993  20.4442  -0.801075
141  0.0263628  1.67372  -0.837477  -5.79754
142  0.540582  -1.045  0.490825  -1.25027
143  -0.53535  -0.777208  2.00082  -1.69239
144  1.19824  13.6746  -0.213052  1.20653
145  0.19987  -0.993969  -0.686196  -4.85019
146  -0.698417  0.229814  0.0771498  -3.46065
147  16.3507  -0.135358  -0.110321  -1.90141
148  -0.482564  1.60178  5.42496  -2.17421
149  -0.718213  -3.53192  0.161529  0.175511
150  37.5523  -10.9705  0.0346825  -0.78761
151  -6.25725  1.03488  -1.83438  0.0726655
152  0.471549  1.0328  0.237895  -8.42641
153  -0.902662  -3.08111  -2.77126  8.18592
154  -3.27193  -0.250426  -0.022528  1.04137
155  1.44674  0.863716  -0.925822  -3.92107
156  0.991025  1.8413  -0.995756  -350.967
157  -0.783442  1.05898  -0.346914  -0.340085
158  -4.20949  -2.33725  1.0798  -0.521114
159  -2.42498  0.410383  -0.441023  12.7221
160  1.00104  19.6675  2.70728  2.64327
161  -1.61495  0.746431  -0.301278  1.28865
162  32.9606  19.6216  -0.544978  -0.33939
163  -2.49109  6.43387  -0.715925  -4.52266
164  -0.159408  -1.07957  -0.222613  1.58383
165  0.10209  -0.540926  0.0651037  -0.0460275
166  0.564329  -11.6076  2.63957  -5.54897
167  -0.11176  -0.894443  0.582385  1.579
168  2.73808  -5.32294  0.183191  0.241896
169  2.87061  -0.433529  -1.8159  4.84174
170  -0.940022  -0.618668  -1.41318  -2.41287
171  -0.0356889  -14.1378  0.679308  0.591162
172  3.94678  -3.31444  -0.333776  -0.876585
173  0.678826  -0.987272  0.137846  0.491334
174  -0.177665  0.907454  0.913252  -0.377115
175  0.113847  -0.634952  3.58433  -39.1586
176  -1.82792  -0.946221  0.877719  -0.261414
177  1.10767  4.7617  0.710649  -1.59612
178  13.6633  -0.0427161  0.505846  -0.78415
179  2.55099  3.05536  2.57289  1.41488
